timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674478216089,968,HomePage,200,OK,Thread Group 1-1,text,true,,4976,236,3,3,https://blazedemo.com/,444,0,162
1674478216089,444,HomePage-0,302,Found,Thread Group 1-1,text,true,,219,118,3,3,http://blazedemo.com/,444,0,162
1674478216534,523,HomePage-1,200,OK,Thread Group 1-1,text,true,,4757,118,3,3,https://blazedemo.com/,520,0,148
1674478216493,847,HomePage,200,OK,Thread Group 1-2,text,true,,4976,236,4,4,https://blazedemo.com/,293,0,21
1674478216493,293,HomePage-0,302,Found,Thread Group 1-2,text,true,,219,118,4,4,http://blazedemo.com/,293,0,21
1674478216787,553,HomePage-1,200,OK,Thread Group 1-2,text,true,,4757,118,4,4,https://blazedemo.com/,550,0,152
1674478216890,850,HomePage,200,OK,Thread Group 1-3,text,true,,4976,236,5,5,https://blazedemo.com/,287,0,22
1674478216890,287,HomePage-0,302,Found,Thread Group 1-3,text,true,,219,118,5,5,http://blazedemo.com/,287,0,22
1674478217178,562,HomePage-1,200,OK,Thread Group 1-3,text,true,,4757,118,5,5,https://blazedemo.com/,559,0,148
1674478217058,918,LoginPage,200,OK,Thread Group 1-1,text,true,,5968,246,5,5,https://blazedemo.com/login,510,0,0
1674478217058,510,LoginPage-0,302,Found,Thread Group 1-1,text,true,,224,123,5,5,http://blazedemo.com/login,510,0,0
1674478217568,408,LoginPage-1,200,OK,Thread Group 1-1,text,true,,5744,123,5,5,https://blazedemo.com/login,405,0,0
1674478217341,655,LoginPage,200,OK,Thread Group 1-2,text,true,,5978,246,5,5,https://blazedemo.com/login,271,0,0
1674478217341,271,LoginPage-0,302,Found,Thread Group 1-2,text,true,,224,123,5,5,http://blazedemo.com/login,271,0,0
1674478217612,384,LoginPage-1,200,OK,Thread Group 1-2,text,true,,5754,123,5,5,https://blazedemo.com/login,374,0,0
1674478217290,802,HomePage,200,OK,Thread Group 1-4,text,true,,4976,236,5,5,https://blazedemo.com/,290,0,26
1674478217290,290,HomePage-0,302,Found,Thread Group 1-4,text,true,,219,118,5,5,http://blazedemo.com/,290,0,26
1674478217581,511,HomePage-1,200,OK,Thread Group 1-4,text,true,,4757,118,5,5,https://blazedemo.com/,508,0,147
1674478217740,690,LoginPage,200,OK,Thread Group 1-3,text,true,,5972,246,5,5,https://blazedemo.com/login,268,0,0
1674478217740,268,LoginPage-0,302,Found,Thread Group 1-3,text,true,,224,123,5,5,http://blazedemo.com/login,268,0,0
1674478218008,422,LoginPage-1,200,OK,Thread Group 1-3,text,true,,5748,123,5,5,https://blazedemo.com/login,418,0,0
